id,step,similarity,similitud,x,y,node_size,target_id,target_x,target_y,target_node_size,type-sp,coloretiqueta,textoetiqueta,type-eng,name-sp,name-eng,adivinacion,color,coincidencia,cosine_sim
39,3,Wind,Viento,315.61,581.32,5,0,400,400,4000,Fuego,#EA1501,Dijnn Cañon,Fire,Cañon,Cannon,Fire,#CACACA,TRUE,0.23382800817489624
28,3,Wind,Viento,428.94,597.9,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Trifol,Ground,Trifol,Clover,Ground,#CACACA,TRUE,0.22891464829444885
59,3,Wind,Viento,200.63,415.82,5,0,400,400,4000,Fuego,#EA1501,Dijnn Pebre,Fire,Pebre,Pepper,Fire,#CACACA,TRUE,0.1927376389503479
102,4,Water,Agua,516.27,237.27,5,0,400,400,4000,Agua,#00E3EA,Dijnn Vapor,Water,Vapor,Steam,Water,#00CAD1,TRUE,0.5846332311630249
92,4,Water,Agua,418.45,200.85,5,0,400,400,4000,Agua,#00E3EA,Dijnn Niebla,Water,Niebla,Mist,Water,#00CAD1,TRUE,0.5812832117080688
99,4,Water,Agua,489.15,220.97,5,0,400,400,4000,Agua,#00E3EA,Dijnn Fuente,Water,Fuente,Spring,Water,#00CAD1,TRUE,0.5788589119911194
104,4,Water,Agua,532.78,250.43,5,0,400,400,4000,Agua,#00E3EA,Dijnn Gel,Water,Gel,Gel,Water,#00CAD1,TRUE,0.5352628231048584
117,4,Water,Agua,597.5,368.45,5,0,400,400,4000,Agua,#00E3EA,Dijnn Cresta,Water,Cresta,Shell,Water,#00CAD1,TRUE,0.5329413414001465
108,4,Water,Agua,561.18,281.59,5,0,400,400,4000,Agua,#00E3EA,Dijnn Laguna,Water,Laguna,Surge,Water,#00CAD1,TRUE,0.5152137279510498
112,4,Water,Agua,582.42,318.01,5,0,400,400,4000,Agua,#00E3EA,Dijnn Kararakt,Water,Kararakt,Torrent,Water,#00CAD1,TRUE,0.5048887729644775
96,4,Water,Agua,459.79,209.15,5,0,400,400,4000,Agua,#00E3EA,Dijnn Rocío,Water,Rocío,Dew,Water,#00CAD1,TRUE,0.4830656051635742
95,4,Water,Agua,449.64,206.26,5,0,400,400,4000,Agua,#00E3EA,Dijnn Tónico,Water,Tónico,Tonic,Water,#00CAD1,TRUE,0.4681909680366516
103,4,Water,Agua,524.7,243.63,5,0,400,400,4000,Agua,#00E3EA,Dijnn Carama,Water,Carama,Rime,Water,#00CAD1,TRUE,0.4639601707458496
100,4,Water,Agua,498.47,225.92,5,0,400,400,4000,Agua,#00E3EA,Dijnn Cortina,Water,Cortina,Shade,Ground,#00CAD1,FALSE,0.46119189262390137
110,4,Water,Agua,572.76,299.24,5,0,400,400,4000,Agua,#00E3EA,Dijnn Garfo,Water,Garfo,Claw,Ground,#00CAD1,FALSE,0.4496583342552185
109,4,Water,Agua,567.2,290.26,5,0,400,400,4000,Agua,#00E3EA,Dijnn Selacio,Water,Selacio,Mellow,Water,#00CAD1,TRUE,0.4431447982788086
98,4,Water,Agua,479.57,216.51,5,0,400,400,4000,Agua,#00E3EA,Dijnn Acre,Water,Acre,Sour,Water,#00CAD1,TRUE,0.4362148940563202
94,4,Water,Agua,439.34,203.91,5,0,400,400,4000,Agua,#00E3EA,Dijnn Granizo,Water,Granizo,Hail,Water,#00CAD1,TRUE,0.43430519104003906
116,4,Water,Agua,595.56,358.07,5,0,400,400,4000,Agua,#00E3EA,Dijnn Tenaza,Water,Tenaza,Pincer,Water,#00CAD1,TRUE,0.43189114332199097
106,4,Water,Agua,547.8,265.26,5,0,400,400,4000,Agua,#00E3EA,Dijnn Gota,Water,Gota,Balm,Water,#00CAD1,TRUE,0.4094700813293457
114,4,Water,Agua,590.05,337.69,5,0,400,400,4000,Agua,#00E3EA,Dijnn Coral,Water,Coral,Coral,Water,#00CAD1,TRUE,0.406851589679718
90,4,Water,Agua,397.36,200.02,5,0,400,400,4000,Agua,#00E3EA,Dijnn Burbuja,Water,Burbuja,Fizz,Water,#00CAD1,TRUE,0.39043882489204407
97,4,Water,Agua,469.78,212.57,5,0,400,400,4000,Agua,#00E3EA,Dijnn Neblina,Water,Neblina,Fog,Water,#00CAD1,TRUE,0.38586705923080444
91,4,Water,Agua,407.92,200.16,5,0,400,400,4000,Agua,#00E3EA,Dijnn Nieve,Water,Nieve,Sleet,Water,#00CAD1,TRUE,0.38428211212158203
111,4,Water,Agua,577.84,308.5,5,0,400,400,4000,Agua,#00E3EA,Dijnn Relente,Water,Relente,Dewdrop,Water,#00CAD1,TRUE,0.3803565502166748
113,4,Water,Agua,586.49,327.75,5,0,400,400,4000,Agua,#00E3EA,Dijnn Tormenta,Water,Tormenta,Spout,Water,#00CAD1,TRUE,0.3726595640182495
105,4,Water,Agua,540.48,257.65,5,0,400,400,4000,Agua,#00E3EA,Dijnn Rizo,Water,Rizo,Eddy,Water,#00CAD1,TRUE,0.35432136058807373
115,4,Water,Agua,593.07,347.81,5,0,400,400,4000,Agua,#00E3EA,Dijnn Lágrima,Water,Lágrima,Teardrop,Water,#00CAD1,TRUE,0.3333185315132141
119,4,Water,Agua,599.72,389.44,5,0,400,400,4000,Agua,#00E3EA,Dijnn Géiser,Water,Géiser,Geyser,Water,#00CAD1,TRUE,0.33327165246009827
93,4,Water,Agua,428.94,202.1,5,0,400,400,4000,Agua,#00E3EA,Dijnn Presión,Water,Presión,Spritz,Water,#00CAD1,TRUE,0.32494091987609863
118,4,Water,Agua,598.89,378.92,5,0,400,400,4000,Agua,#00E3EA,Dijnn Viscus,Water,Viscus,Foam,Water,#00CAD1,TRUE,0.31068289279937744
107,4,Water,Agua,554.71,273.25,5,0,400,400,4000,Agua,#00E3EA,Dijnn Serac,Water,Serac,Serac,Water,#00CAD1,TRUE,0.31007349491119385
101,4,Water,Agua,507.52,231.36,5,0,400,400,4000,Agua,#00E3EA,Dijnn Frío,Water,Frío,Chill,Water,#00CAD1,TRUE,0.27554845809936523
0,4,Water,Agua,400.0,400.0,4000,0,400,400,4000,,#00E3EA,Elemento Agua,,,,,#00CAD1,#N/A,0.0
86,4,Water,Agua,355.5,205.01,5,0,400,400,4000,Viento,#B100EB,Dijnn Esencia,Wind,Esencia,Wisp,Wind,#CACACA,TRUE,0.6679843068122864
36,4,Water,Agua,345.27,592.37,5,0,400,400,4000,Fuego,#EA1501,Dijnn Ascua,Fire,Ascua,Ember,Fire,#CACACA,TRUE,0.6646571159362793
13,4,Water,Agua,561.18,518.41,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Mezcla,Ground,Mezcla,Meld,Ground,#CACACA,TRUE,0.6109223365783691
72,4,Water,Agua,235.75,285.89,5,0,400,400,4000,Viento,#B100EB,Dijnn Soplo,Wind,Soplo,Waft,Wind,#CACACA,TRUE,0.5725440979003906
53,4,Water,Agua,215.48,477.15,5,0,400,400,4000,Fuego,#EA1501,Dijnn Fulgor,Fire,Fulgor,Glare,Fire,#CACACA,TRUE,0.5711395740509033
21,4,Water,Agua,498.47,574.08,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Mekan,Ground,Mekan,Gear,Ground,#CACACA,TRUE,0.5649749040603638
80,4,Water,Agua,296.97,228.58,5,0,400,400,4000,Viento,#B100EB,Dijnn Voltio,Wind,Voltio,Jolt,Fire,#CACACA,FALSE,0.5583730936050415
51,4,Water,Agua,224.64,496.17,5,0,400,400,4000,Fuego,#EA1501,Dijnn Magma,Fire,Magma,Lava,Fire,#CACACA,TRUE,0.5540410280227661
9,4,Water,Agua,582.42,481.99,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Hierro,Ground,Hierro,Iron,Ground,#CACACA,TRUE,0.5442391037940979
6,4,Water,Agua,593.07,452.19,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Humus,Ground,Humus,Ground,Ground,#CACACA,TRUE,0.5424156188964844
52,4,Water,Agua,219.81,486.78,5,0,400,400,4000,Fuego,#EA1501,Dijnn Lacre,Fire,Lacre,Brand,Fire,#CACACA,TRUE,0.542302668094635
15,4,Water,Agua,547.8,534.74,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Sal,Ground,Sal,Salt,Ground,#CACACA,TRUE,0.542044460773468
10,4,Water,Agua,577.84,491.5,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Acero,Ground,Acero,Steel,Ground,#CACACA,TRUE,0.537773847579956
24,4,Water,Agua,469.78,587.43,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Peltre,Ground,Peltre,Pewter,Ground,#CACACA,TRUE,0.5368891954421997
45,4,Water,Agua,263.32,546.01,5,0,400,400,4000,Fuego,#EA1501,Dijnn Núcleo,Fire,Núcleo,Core,Fire,#CACACA,TRUE,0.5346322059631348
37,4,Water,Agua,335.19,589.21,5,0,400,400,4000,Fuego,#EA1501,Dijnn Flash,Fire,Flash,Flash,Fire,#CACACA,TRUE,0.5113118886947632
12,4,Water,Agua,567.2,509.74,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Flor,Ground,Flor,Flower,Ground,#CACACA,TRUE,0.4956325590610504
41,4,Water,Agua,296.97,571.42,5,0,400,400,4000,Fuego,#EA1501,Dijnn Fuego,Fire,Fuego,Kindle,Fire,#CACACA,TRUE,0.4933406710624695
16,4,Water,Agua,540.48,542.35,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Geo,Ground,Geo,Geode,Ground,#CACACA,TRUE,0.49049612879753113
14,4,Water,Agua,554.71,526.75,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Petra,Ground,Petra,Petra,Ground,#CACACA,TRUE,0.4882611632347107
54,4,Water,Agua,211.66,467.3,5,0,400,400,4000,Fuego,#EA1501,Dijnn Ira,Fire,Ira,Wrath,Fire,#CACACA,TRUE,0.4852510690689087
32,4,Water,Agua,386.81,599.56,5,0,400,400,4000,Fuego,#EA1501,Dijnn Fragua,Fire,Fragua,Forge,Fire,#CACACA,TRUE,0.46949464082717896
78,4,Water,Agua,279.47,240.4,5,0,400,400,4000,Viento,#B100EB,Dijnn Calma,Wind,Calma,Lull,Wind,#CACACA,TRUE,0.4688588082790375
75,4,Water,Agua,255.81,261.41,5,0,400,400,4000,Viento,#B100EB,Dijnn Aroma,Wind,Aroma,Aroma,Wind,#CACACA,TRUE,0.4675295650959015
60,4,Water,Agua,200.07,405.28,5,0,400,400,4000,Fuego,#EA1501,Dijnn Bengala,Fire,Bengala,Flare,Fire,#CACACA,TRUE,0.46168261766433716
74,4,Water,Agua,248.69,269.21,5,0,400,400,4000,Viento,#B100EB,Dijnn Acezo,Wind,Acezo,Wheeze,Wind,#CACACA,TRUE,0.46075838804244995
82,4,Water,Agua,315.61,218.68,5,0,400,400,4000,Viento,#B100EB,Dijnn Hélice,Wind,Hélice,Doldrum,Wind,#CACACA,TRUE,0.4575691819190979
71,4,Water,Agua,229.96,294.71,5,0,400,400,4000,Viento,#B100EB,Dijnn Éter,Wind,Éter,Ether,Wind,#CACACA,TRUE,0.4555860459804535
63,4,Water,Agua,201.74,373.68,5,0,400,400,4000,Viento,#B100EB,Dijnn Brisa,Wind,Brisa,Breeze,Wind,#CACACA,TRUE,0.45300018787384033
77,4,Water,Agua,271.22,246.98,5,0,400,400,4000,Viento,#B100EB,Dijnn Grito,Wind,Grito,Gasp,Wind,#CACACA,TRUE,0.44988206028938293
47,4,Water,Agua,248.69,530.79,5,0,400,400,4000,Fuego,#EA1501,Dijnn Brillo,Fire,Brillo,Shine,Fire,#CACACA,TRUE,0.44565144181251526
1,4,Water,Agua,600.0,400.0,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Sílex,Ground,Sílex,Flint,Fire,#CACACA,FALSE,0.44471216201782227
17,4,Water,Agua,532.78,549.57,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Moho,Ground,Moho,Mold,Ground,#CACACA,TRUE,0.44047367572784424
42,4,Water,Agua,288.06,565.74,5,0,400,400,4000,Fuego,#EA1501,Dijnn Carbón,Fire,Carbón,Char,Fire,#CACACA,TRUE,0.431351900100708
4,4,Water,Agua,597.5,431.55,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Parra,Ground,Parra,Vine,Ground,#CACACA,TRUE,0.4234004020690918
50,4,Water,Agua,229.96,505.29,5,0,400,400,4000,Fuego,#EA1501,Dijnn Tizón,Fire,Tizón,Cinder,Fire,#CACACA,TRUE,0.42199990153312683
73,4,Water,Agua,242.0,277.38,5,0,400,400,4000,Viento,#B100EB,Dijnn Calima,Wind,Calima,Haze,Wind,#CACACA,TRUE,0.41923192143440247
65,4,Water,Agua,205.62,352.93,5,0,400,400,4000,Viento,#B100EB,Dijnn Humo,Wind,Humo,Smog,Wind,#CACACA,TRUE,0.4191799759864807
57,4,Water,Agua,203.41,436.75,5,0,400,400,4000,Fuego,#EA1501,Dijnn Potens,Fire,Potens,Stoke,Fire,#CACACA,TRUE,0.4187740087509155
76,4,Water,Agua,263.32,253.99,5,0,400,400,4000,Viento,#B100EB,Dijnn Espiral,Wind,Espiral,Whorl,Wind,#CACACA,TRUE,0.41552138328552246
18,4,Water,Agua,524.7,556.37,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Cristal,Ground,Cristal,Crystal,Ground,#CACACA,TRUE,0.41358423233032227
26,4,Water,Agua,449.64,593.74,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Cadena,Ground,Cadena,Chain,Ground,#CACACA,TRUE,0.41325101256370544
27,4,Water,Agua,439.34,596.09,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Titánium,Ground,Titánium,Buckle,Ground,#CACACA,TRUE,0.41228407621383667
66,4,Water,Agua,208.37,342.73,5,0,400,400,4000,Viento,#B100EB,Dijnn Cometa,Wind,Cometa,Kite,Wind,#CACACA,TRUE,0.41082999110221863
23,4,Water,Agua,479.57,583.49,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Guirnalda,Ground,Guirnalda,Garland,Ground,#CACACA,TRUE,0.4084283709526062
84,4,Water,Agua,335.19,210.79,5,0,400,400,4000,Viento,#B100EB,Dijnn Centella,Wind,Centella,Bolt,Fire,#CACACA,FALSE,0.4048667252063751
81,4,Water,Agua,306.16,223.38,5,0,400,400,4000,Viento,#B100EB,Dijnn Vórtex,Wind,Vórtex,Vortex,Wind,#CACACA,TRUE,0.4043461084365845
46,4,Water,Agua,255.81,538.59,5,0,400,400,4000,Fuego,#EA1501,Dijnn Yesca,Fire,Yesca,Tinder,Fire,#CACACA,TRUE,0.39948344230651855
3,4,Water,Agua,598.89,421.08,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Cuarzo,Ground,Cuarzo,Quartz,Ground,#CACACA,TRUE,0.39840754866600037
83,4,Water,Agua,325.3,214.48,5,0,400,400,4000,Viento,#B100EB,Dijnn Presto,Wind,Presto,Fleet,Wind,#CACACA,TRUE,0.3942921757698059
67,4,Water,Agua,211.66,332.7,5,0,400,400,4000,Viento,#B100EB,Dijnn Nube,Wind,Nube,Squall,Wind,#CACACA,TRUE,0.39333605766296387
56,4,Water,Agua,205.62,447.07,5,0,400,400,4000,Fuego,#EA1501,Dijnn Lumbre,Fire,Lumbre,Glow,Fire,#CACACA,TRUE,0.3896386921405792
48,4,Water,Agua,242.0,522.62,5,0,400,400,4000,Fuego,#EA1501,Dijnn Furia,Fire,Furia,Fury,Fire,#CACACA,TRUE,0.38369643688201904
89,4,Water,Agua,386.81,200.44,5,0,400,400,4000,Viento,#B100EB,Dijnn Simún,Wind,Simún,Simoom,Wind,#CACACA,TRUE,0.38204020261764526
28,4,Water,Agua,428.94,597.9,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Trifol,Ground,Trifol,Clover,Ground,#CACACA,TRUE,0.3812882602214813
38,4,Water,Agua,325.3,585.52,5,0,400,400,4000,Fuego,#EA1501,Dijnn Luz,Fire,Luz,Torch,Fire,#CACACA,TRUE,0.3806738257408142
33,4,Water,Agua,376.3,598.59,5,0,400,400,4000,Fuego,#EA1501,Dijnn Fiebre,Fire,Fiebre,Fever,Fire,#CACACA,TRUE,0.3800806403160095
11,4,Water,Agua,572.76,500.76,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Barro,Ground,Barro,Mud,Ground,#CACACA,TRUE,0.37940114736557007
35,4,Water,Agua,355.5,594.99,5,0,400,400,4000,Fuego,#EA1501,Dijnn Brasa,Fire,Brasa,Scorch,Fire,#CACACA,TRUE,0.37853652238845825
49,4,Water,Agua,235.75,514.11,5,0,400,400,4000,Fuego,#EA1501,Dijnn Fuga,Fire,Fuga,Fugue,Wind,#CACACA,FALSE,0.37159964442253113
43,4,Water,Agua,279.47,559.6,5,0,400,400,4000,Fuego,#EA1501,Dijnn Hulla,Fire,Hulla,Coal,Fire,#CACACA,TRUE,0.3695153594017029
20,4,Water,Agua,507.52,568.64,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Muro,Ground,Muro,Brick,Ground,#CACACA,TRUE,0.3694605231285095
8,4,Water,Agua,586.49,472.25,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Eco,Ground,Eco,Echo,Wind,#CACACA,FALSE,0.36491864919662476
62,4,Water,Agua,200.63,384.18,5,0,400,400,4000,Viento,#B100EB,Dijnn Ráfaga,Wind,Ráfaga,Gust,Wind,#CACACA,TRUE,0.3560047149658203
68,4,Water,Agua,215.48,322.85,5,0,400,400,4000,Viento,#B100EB,Dijnn Orza,Wind,Orza,Luff,Wind,#CACACA,TRUE,0.3540920615196228
34,4,Water,Agua,365.85,597.06,5,0,400,400,4000,Fuego,#EA1501,Dijnn Corona,Fire,Corona,Corona,Fire,#CACACA,TRUE,0.3513649106025696
5,4,Water,Agua,595.56,441.93,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Savia,Ground,Savia,Sap,Water,#CACACA,FALSE,0.3491862416267395
44,4,Water,Agua,271.22,553.02,5,0,400,400,4000,Fuego,#EA1501,Dijnn Reflujo,Fire,Reflujo,Reflux,Water,#CACACA,FALSE,0.3479280471801758
79,4,Water,Agua,288.06,234.26,5,0,400,400,4000,Viento,#B100EB,Dijnn Monzón,Wind,Monzón,Gale,Wind,#CACACA,TRUE,0.3437947630882263
69,4,Water,Agua,219.81,313.22,5,0,400,400,4000,Viento,#B100EB,Dijnn Aliento,Wind,Aliento,Breathe,Wind,#CACACA,TRUE,0.3430090546607971
85,4,Water,Agua,345.27,207.63,5,0,400,400,4000,Viento,#B100EB,Dijnn Alisio,Wind,Alisio,Sirocco,Wind,#CACACA,TRUE,0.3398253917694092
59,4,Water,Agua,200.63,415.82,5,0,400,400,4000,Fuego,#EA1501,Dijnn Pebre,Fire,Pebre,Pepper,Fire,#CACACA,TRUE,0.33881568908691406
25,4,Water,Agua,459.79,590.85,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Abismo,Ground,Abismo,Chasm,Ground,#CACACA,TRUE,0.336831271648407
19,4,Water,Agua,516.27,562.73,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Córtex,Ground,Córtex,Bark,Ground,#CACACA,TRUE,0.33356836438179016
22,4,Water,Agua,489.15,579.03,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Sorbo,Ground,Sorbo,Furrow,Ground,#CACACA,TRUE,0.3317902088165283
61,4,Water,Agua,200.07,394.72,5,0,400,400,4000,Fuego,#EA1501,Dijnn Helio,Fire,Helio,Aurora,Wind,#CACACA,FALSE,0.32975268363952637
87,4,Water,Agua,365.85,202.94,5,0,400,400,4000,Viento,#B100EB,Dijnn Hálito,Wind,Hálito,Puff,Wind,#CACACA,TRUE,0.32855916023254395
58,4,Water,Agua,201.74,426.32,5,0,400,400,4000,Fuego,#EA1501,Dijnn Crépito,Fire,Crépito,Sizzle,Fire,#CACACA,TRUE,0.32489609718322754
70,4,Water,Agua,224.64,303.83,5,0,400,400,4000,Viento,#B100EB,Dijnn Blitz,Wind,Blitz,Blitz,Wind,#CACACA,TRUE,0.3087267279624939
2,4,Water,Agua,599.72,410.56,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Granito,Ground,Granito,Granite,Ground,#CACACA,TRUE,0.30278104543685913
40,4,Water,Agua,306.16,576.62,5,0,400,400,4000,Fuego,#EA1501,Dijnn Chispa,Fire,Chispa,Spark,Fire,#CACACA,TRUE,0.3014180064201355
29,4,Water,Agua,418.45,599.15,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Imán,Ground,Imán,Magnet,Ground,#CACACA,TRUE,0.2981066107749939
39,4,Water,Agua,315.61,581.32,5,0,400,400,4000,Fuego,#EA1501,Dijnn Cañon,Fire,Cañon,Cannon,Fire,#CACACA,TRUE,0.297187864780426
31,4,Water,Agua,397.36,599.98,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Cicuta,Ground,Cicuta,Hemlock,Ground,#CACACA,TRUE,0.29043012857437134
88,4,Water,Agua,376.3,201.41,5,0,400,400,4000,Viento,#B100EB,Dijnn Célerus,Wind,Célerus,Swift,Wind,#CACACA,TRUE,0.2889305353164673
55,4,Water,Agua,208.37,457.27,5,0,400,400,4000,Fuego,#EA1501,Dijnn Chili,Fire,Chili,Chili,Fire,#CACACA,TRUE,0.27097877860069275
7,4,Water,Agua,590.05,462.31,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Veneno,Ground,Veneno,Bane,Fire,#CACACA,FALSE,0.267630398273468
30,4,Water,Agua,407.92,599.84,5,0,400,400,4000,Tierra,#FFBB00,Dijnn Medusa,Ground,Medusa,Ivy,Ground,#CACACA,TRUE,0.23678803443908691
64,4,Water,Agua,203.41,363.25,5,0,400,400,4000,Viento,#B100EB,Dijnn Céfiro,Wind,Céfiro,Zephyr,Wind,#CACACA,TRUE,0.2285570651292801
92,5,Ground,Tierra,418.45,200.85,5,0,400,400,4000,Agua,#00E3EA,Dijnn Niebla,Water,Niebla,Mist,Water,#CACACA,TRUE,0.5936482548713684
99,5,Ground,Tierra,489.15,220.97,5,0,400,400,4000,Agua,#00E3EA,Dijnn Fuente,Water,Fuente,Spring,Water,#CACACA,TRUE,0.5188290476799011
108,5,Ground,Tierra,561.18,281.59,5,0,400,400,4000,Agua,#00E3EA,Dijnn Laguna,Water,Laguna,Surge,Water,#CACACA,TRUE,0.4769173562526703
104,5,Ground,Tierra,532.78,250.43,5,0,400,400,4000,Agua,#00E3EA,Dijnn Gel,Water,Gel,Gel,Water,#CACACA,TRUE,0.457094669342041
96,5,Ground,Tierra,459.79,209.15,5,0,400,400,4000,Agua,#00E3EA,Dijnn Rocío,Water,Rocío,Dew,Water,#CACACA,TRUE,0.44913434982299805
109,5,Ground,Tierra,567.2,290.26,5,0,400,400,4000,Agua,#00E3EA,Dijnn Selacio,Water,Selacio,Mellow,Water,#CACACA,TRUE,0.43297049403190613
90,5,Ground,Tierra,397.36,200.02,5,0,400,400,4000,Agua,#00E3EA,Dijnn Burbuja,Water,Burbuja,Fizz,Water,#CACACA,TRUE,0.42604774236679077
102,5,Ground,Tierra,516.27,237.27,5,0,400,400,4000,Agua,#00E3EA,Dijnn Vapor,Water,Vapor,Steam,Water,#CACACA,TRUE,0.42244261503219604
97,5,Ground,Tierra,469.78,212.57,5,0,400,400,4000,Agua,#00E3EA,Dijnn Neblina,Water,Neblina,Fog,Water,#CACACA,TRUE,0.41387468576431274
114,5,Ground,Tierra,590.05,337.69,5,0,400,400,4000,Agua,#00E3EA,Dijnn Coral,Water,Coral,Coral,Water,#CACACA,TRUE,0.41021251678466797
100,5,Ground,Tierra,498.47,225.92,5,0,400,400,4000,Agua,#00E3EA,Dijnn Cortina,Water,Cortina,Shade,Ground,#CACACA,FALSE,0.4091246426105499
117,5,Ground,Tierra,597.5,368.45,5,0,400,400,4000,Agua,#00E3EA,Dijnn Cresta,Water,Cresta,Shell,Water,#CACACA,TRUE,0.39488011598587036
110,5,Ground,Tierra,572.76,299.24,5,0,400,400,4000,Agua,#00E3EA,Dijnn Garfo,Water,Garfo,Claw,Ground,#CACACA,FALSE,0.385040819644928
103,5,Ground,Tierra,524.7,243.63,5,0,400,400,4000,Agua,#00E3EA,Dijnn Carama,Water,Carama,Rime,Water,#CACACA,TRUE,0.3825840950012207
106,5,Ground,Tierra,547.8,265.26,5,0,400,400,4000,Agua,#00E3EA,Dijnn Gota,Water,Gota,Balm,Water,#CACACA,TRUE,0.3717578649520874
95,5,Ground,Tierra,449.64,206.26,5,0,400,400,4000,Agua,#00E3EA,Dijnn Tónico,Water,Tónico,Tonic,Water,#CACACA,TRUE,0.37044546008110046
98,5,Ground,Tierra,479.57,216.51,5,0,400,400,4000,Agua,#00E3EA,Dijnn Acre,Water,Acre,Sour,Water,#CACACA,TRUE,0.364421546459198
91,5,Ground,Tierra,407.92,200.16,5,0,400,400,4000,Agua,#00E3EA,Dijnn Nieve,Water,Nieve,Sleet,Water,#CACACA,TRUE,0.36034172773361206
93,5,Ground,Tierra,428.94,202.1,5,0,400,400,4000,Agua,#00E3EA,Dijnn Presión,Water,Presión,Spritz,Water,#CACACA,TRUE,0.35497283935546875
113,5,Ground,Tierra,586.49,327.75,5,0,400,400,4000,Agua,#00E3EA,Dijnn Tormenta,Water,Tormenta,Spout,Water,#CACACA,TRUE,0.3517937660217285
105,5,Ground,Tierra,540.48,257.65,5,0,400,400,4000,Agua,#00E3EA,Dijnn Rizo,Water,Rizo,Eddy,Water,#CACACA,TRUE,0.3418554365634918
112,5,Ground,Tierra,582.42,318.01,5,0,400,400,4000,Agua,#00E3EA,Dijnn Kararakt,Water,Kararakt,Torrent,Water,#CACACA,TRUE,0.33022165298461914
94,5,Ground,Tierra,439.34,203.91,5,0,400,400,4000,Agua,#00E3EA,Dijnn Granizo,Water,Granizo,Hail,Water,#CACACA,TRUE,0.32603001594543457
116,5,Ground,Tierra,595.56,358.07,5,0,400,400,4000,Agua,#00E3EA,Dijnn Tenaza,Water,Tenaza,Pincer,Water,#CACACA,TRUE,0.3244226276874542
119,5,Ground,Tierra,599.72,389.44,5,0,400,400,4000,Agua,#00E3EA,Dijnn Géiser,Water,Géiser,Geyser,Water,#CACACA,TRUE,0.3085452914237976
101,5,Ground,Tierra,507.52,231.36,5,0,400,400,4000,Agua,#00E3EA,Dijnn Frío,Water,Frío,Chill,Water,#CACACA,TRUE,0.29825037717819214
118,5,Ground,Tierra,598.89,378.92,5,0,400,400,4000,Agua,#00E3EA,Dijnn Viscus,Water,Viscus,Foam,Water,#CACACA,TRUE,0.29190635681152344
107,5,Ground,Tierra,554.71,273.25,5,0,400,400,4000,Agua,#00E3EA,Dijnn Serac,Water,Serac,Serac,Water,#CACACA,TRUE,0.2892006039619446
111,5,Ground,Tierra,577.84,308.5,5,0,400,400,4000,Agua,#00E3EA,Dijnn Relente,Water,Relente,Dewdrop,Water,#CACACA,TRUE,0.27565646171569824
115,5,Ground,Tierra,593.07,347.81,5,0,400,400,4000,Agua,#00E3EA,Dijnn Lágrima,Water,Lágrima,Teardrop,Water,#CACACA,TRUE,0.2267281711101532
86,5,Ground,Tierra,355.5,205.01,5,0,400,400,4000,Viento,#B100EB,Dijnn Esencia,Wind,Esencia,Wisp,Wind,#CACACA,TRUE,0.6071563959121704
80,5,Ground,Tierra,296.97,228.58,5,0,400,400,4000,Viento,#B100EB,Dijnn Voltio,Wind,Voltio,Jolt,Fire,#CACACA,FALSE,0.5451257228851318
77,5,Ground,Tierra,271.22,246.98,5,0,400,400,4000,Viento,#B100EB,Dijnn Grito,Wind,Grito,Gasp,Wind,#CACACA,TRUE,0.47405755519866943
73,5,Ground,Tierra,242.0,277.38,5,0,400,400,4000,Viento,#B100EB,Dijnn Calima,Wind,Calima,Haze,Wind,#CACACA,TRUE,0.4548875689506531
78,5,Ground,Tierra,279.47,240.4,5,0,400,400,4000,Viento,#B100EB,Dijnn Calma,Wind,Calma,Lull,Wind,#CACACA,TRUE,0.44503647089004517
